player_id,player_name,contract_type,base_salary_gbp,performance_bonus_gbp,total_package_gbp,contract_length_years,contract_status,release_clause_gbp,value_score,risk_score,salary_band
1513,Ishan Gaikwad,Academy,122000,13000,135000,3,Active,71000,82.7,21.7,High-value starter
1514,Jason Ali 1514,Domestic,80000,15000,95000,2,Active,97000,76.2,29.4,High-value starter
1515,Usman Philippe,Domestic,88000,15000,103000,3,Active,63000,83.9,28.45,High-value starter
1516,Devon Munro,Overseas,45000,3000,48000,1,Expiring,59000,67.3,15.95,Strong squad asset
1517,Wiaan de Zorzi,Domestic,36000,3000,39000,1,Active,22000,58.4,16.83,Development / squad
1518,Shoaib Ahmed,Academy,76000,6000,82000,1,Active,93000,68.6,11.76,Strong squad asset
1519,Sachith Kumara,Domestic,26000,2000,28000,1,Active,16000,63.5,20.69,Development / squad
1520,Rahkeem Powell,Domestic,77000,6000,83000,2,Active,57000,69.6,17.06,Strong squad asset
1521,Harry Brook 1521,Domestic,47000,2000,49000,2,Active,38000,66.4,24.85,Strong squad asset
1522,Jonny Anderson 1522,Academy,122000,9000,131000,2,Active,112000,76.7,32.84,High-value starter
1523,Jonny Carse 1523,Domestic,95000,6000,101000,2,Active,79000,75.6,23.86,High-value starter
1524,Rehan Curran 1524,Domestic,130000,24000,154000,2,Released,187000,85.8,8.69,Elite / overseas-standard
1525,Kuldeep Kohli,Overseas,101000,5000,106000,2,Active,88000,76.9,19.67,High-value starter
1526,Jason Archer 1526,Domestic,53000,7000,60000,1,Active,73000,66.8,8.16,Strong squad asset
1527,Ryan Boland,Academy,54000,4000,58000,1,Active,53000,72.2,10.95,Strong squad asset
1528,Ross Phillips,Domestic,55000,3000,58000,2,Active,56000,73.4,30.6,Strong squad asset
1529,Faf Jansen,Domestic,73000,4000,77000,1,Active,45000,73.8,15.97,Strong squad asset
1530,Naseem Ayub,Overseas,63000,11000,74000,1,Active,78000,68.8,9.34,Strong squad asset
1531,Thisara Rajapaksa,Overseas,55000,5000,60000,2,Expiring,61000,73.5,15.59,Strong squad asset
1532,Jayden Chase,Overseas,66000,8000,74000,2,Active,43000,68.3,22.55,Strong squad asset
1533,Joe Potts 1533,Domestic,70000,9000,79000,2,Expiring,79000,74.9,20.59,Strong squad asset
1534,Jonny Potts 1534,Domestic,92000,7000,99000,3,Active,62000,76.5,35.3,High-value starter
1535,Tom Root 1535,Domestic,59000,5000,64000,1,Active,55000,67.5,13.85,Strong squad asset
1536,Craig Lawrence 1536,Overseas,85000,4000,89000,3,Active,102000,78.5,27.18,High-value starter
1537,Prithvi Iyer,Domestic,88000,10000,98000,2,Active,120000,78.4,17.0,High-value starter
1538,Craig Rashid 1538,Overseas,68000,6000,74000,1,Active,53000,74.5,33.99,Strong squad asset
1539,Scott Carey,Academy,88000,11000,99000,1,Active,122000,79.0,8.54,High-value starter
1540,Kane Conway,Academy,103000,20000,123000,1,Active,130000,75.3,28.44,High-value starter
1541,Tony Coetzee,Overseas,111000,12000,123000,2,Active,140000,81.4,23.93,High-value starter
1542,Naseem Khushdil,Academy,48000,3000,51000,1,Active,37000,66.7,15.79,Strong squad asset
1543,Charith Chandimal,Domestic,64000,6000,70000,1,Expiring,38000,70.5,14.35,Strong squad asset
1544,Rahkeem Carty,Domestic,53000,2000,55000,2,Active,64000,68.7,13.5,Strong squad asset
1545,Harry Pope 1545,Overseas,173000,20000,193000,3,Released,189000,88.5,15.93,Elite / overseas-standard
1546,Jonny Bairstow 1546,Domestic,101000,19000,120000,2,Active,146000,80.9,25.21,High-value starter
1547,Jonny Pope 1547,Overseas,73000,14000,87000,2,Released,102000,71.0,22.12,Strong squad asset
1548,Zak Buttler 1548,Domestic,104000,18000,122000,2,Active,81000,82.9,27.32,High-value starter
1549,Virat Kohli,Academy,46000,2000,48000,1,Released,40000,71.5,15.09,Strong squad asset
1550,Chris Anderson 1550,Domestic,156000,11000,167000,3,Released,213000,88.0,15.66,Elite / overseas-standard
1551,Ryan Turner,Domestic,43000,2000,45000,1,Active,38000,63.5,12.55,Development / squad
1552,Doug Young,Overseas,107000,9000,116000,3,Active,123000,83.8,19.08,High-value starter
1553,Anrich de Kock,Overseas,40000,2000,42000,1,Active,37000,64.0,13.34,Development / squad
1554,Sarfaraz Irfan,Overseas,75000,12000,87000,1,Active,88000,68.7,9.42,Strong squad asset
1555,Thisara de Silva,Overseas,25000,1000,26000,1,Active,33000,62.9,8.94,Development / squad
1556,Jayden Bravo,Domestic,89000,10000,99000,2,Active,68000,84.7,26.86,High-value starter
1557,Jofra Root 1557,Domestic,107000,17000,124000,2,Active,119000,78.1,26.39,High-value starter
1558,Harry Broad 1558,Overseas,145000,20000,165000,3,Active,146000,87.8,16.79,Elite / overseas-standard
1559,Jofra Salt 1559,Academy,117000,9000,126000,3,Active,76000,81.3,19.39,High-value starter
1560,Craig Root 1560,Overseas,120000,15000,135000,2,Active,70000,80.7,13.26,High-value starter
1561,Ruturaj Bishnoi,Domestic,28000,3000,31000,1,Expiring,27000,64.0,7.68,Development / squad
1562,Jamie Ahmed 1562,Domestic,90000,13000,103000,1,Active,67000,75.5,29.74,High-value starter
1563,Nathan Smith,Domestic,115000,15000,130000,3,Active,162000,82.4,26.34,High-value starter
1564,Kane Munro,Academy,92000,10000,102000,2,Active,106000,76.2,24.11,High-value starter
1565,Hashim Markram,Domestic,117000,10000,127000,2,Active,117000,75.3,16.7,High-value starter
1566,Naseem Butt,Academy,59000,8000,67000,1,Active,40000,69.1,31.49,Strong squad asset
1567,Angelo Chandimal,Domestic,68000,4000,72000,2,Expiring,54000,73.2,8.74,Strong squad asset
1568,Andre Joseph,Academy,48000,5000,53000,2,Active,40000,68.2,13.76,Strong squad asset
1569,Jason Curran 1569,Domestic,108000,8000,116000,1,Active,119000,79.3,19.34,High-value starter
1570,Mark Lawrence 1570,Domestic,60000,7000,67000,1,Active,37000,71.4,33.41,Strong squad asset
1571,Rehan Potts 1571,Academy,154000,18000,172000,2,Active,210000,85.0,24.61,Elite / overseas-standard
1572,Mark Archer 1572,Overseas,87000,8000,95000,3,Active,97000,81.9,19.97,High-value starter
1573,Mohammed Jadeja,Domestic,113000,7000,120000,3,Active,78000,84.2,26.81,High-value starter
1574,Dom Crawley 1574,Academy,118000,23000,141000,2,Expiring,83000,78.2,21.35,High-value starter
1575,Andrew Wade,Academy,52000,4000,56000,1,Active,70000,72.9,7.7,Strong squad asset
1576,Lockie Ravindra,Domestic,48000,4000,52000,1,Active,46000,69.1,14.45,Strong squad asset
1577,Gerald de Zorzi,Domestic,81000,6000,87000,2,Active,97000,77.3,23.57,High-value starter
1578,Saim Zaman,Domestic,108000,5000,113000,2,Active,80000,79.9,10.41,High-value starter
1579,Kasun Mathews,Academy,66000,11000,77000,2,Active,55000,65.8,20.74,Strong squad asset
1580,Jason Walsh,Academy,104000,18000,122000,1,Active,95000,78.5,12.26,High-value starter
1581,Harry Pope 1581,Academy,53000,7000,60000,2,Active,79000,73.0,25.03,Strong squad asset
1582,Stuart Crawley 1582,Domestic,97000,10000,107000,1,Active,118000,75.6,12.3,High-value starter
1583,Matt Anderson 1583,Domestic,65000,10000,75000,2,Active,59000,73.7,42.07,Strong squad asset
1584,Moeen Broad 1584,Academy,102000,6000,108000,2,Expiring,93000,78.1,15.93,High-value starter
1585,Axar Chahar,Domestic,79000,9000,88000,2,Expiring,66000,73.3,26.55,Strong squad asset
1586,Sam Rashid 1586,Overseas,86000,4000,90000,3,Active,59000,82.3,20.7,High-value starter
1587,Cameron Khawaja,Domestic,69000,5000,74000,2,Active,97000,68.4,6.23,Strong squad asset
1588,Michael Wagner,Academy,98000,17000,115000,2,Active,94000,80.0,21.47,High-value starter
1589,Temba Maharaj,Domestic,30000,4000,34000,1,Active,27000,64.4,13.46,Development / squad
1590,Abrar Ayub,Academy,70000,10000,80000,1,Active,68000,69.3,12.97,Strong squad asset
1591,Thisara Fernando,Academy,111000,9000,120000,1,Active,65000,76.3,9.12,High-value starter
1592,Kyle Walsh,Overseas,79000,5000,84000,2,Active,87000,67.5,24.58,Strong squad asset
1593,Ben Curran 1593,Overseas,49000,8000,57000,1,Expiring,48000,72.3,17.05,Strong squad asset
1594,Stuart Pope 1594,Domestic,84000,11000,95000,2,Released,72000,78.8,25.72,High-value starter
1595,Rehan Overton 1595,Domestic,112000,16000,128000,2,Active,152000,77.7,15.04,High-value starter
1596,Chris Broad 1596,Overseas,65000,11000,76000,1,Active,39000,72.9,29.55,Strong squad asset
1597,Rinku Bumrah,Domestic,54000,7000,61000,1,Active,80000,72.4,10.55,Strong squad asset
1598,Mark Ahmed 1598,Domestic,47000,7000,54000,2,Active,65000,68.9,13.8,Strong squad asset
1599,Peter Conway,Overseas,83000,12000,95000,1,Expiring,77000,79.1,10.37,High-value starter
1600,Ben Sears,Domestic,76000,14000,90000,2,Active,84000,67.9,11.99,Strong squad asset
1601,Andile Bavuma,Academy,88000,4000,92000,1,Active,99000,80.8,15.0,High-value starter
1602,Agha Rizwan,Domestic,56000,10000,66000,1,Active,44000,65.8,7.55,Strong squad asset
1603,Suranga Vandersay,Academy,90000,11000,101000,3,Expiring,58000,82.7,18.58,High-value starter
1604,Kieron Joseph,Domestic,95000,16000,111000,3,Active,66000,79.9,4.35,High-value starter
1605,Jofra Wood 1605,Domestic,47000,4000,51000,2,Active,39000,70.8,12.27,Strong squad asset
1606,Mark Bairstow 1606,Academy,63000,4000,67000,1,Active,76000,65.2,15.72,Strong squad asset
1607,Jamie Overton 1607,Domestic,47000,6000,53000,2,Active,58000,70.4,21.44,Strong squad asset
1608,Jason Sibley 1608,Domestic,73000,5000,78000,2,Active,103000,71.2,13.49,Strong squad asset
1609,Sanju Jadeja,Overseas,53000,10000,63000,2,Active,62000,69.8,42.12,Strong squad asset
1610,James Sibley 1610,Domestic,104000,7000,111000,2,Active,135000,84.5,9.71,High-value starter
1611,Adam Tye,Domestic,75000,7000,82000,1,Active,95000,67.5,22.44,Strong squad asset
1612,Tom Ferguson,Domestic,109000,11000,120000,2,Active,155000,78.5,15.85,High-value starter
1613,Wayne Hendricks,Academy,63000,3000,66000,1,Active,76000,72.5,18.64,Strong squad asset
1614,Tayyab Rizwan,Academy,56000,10000,66000,1,Released,51000,69.8,16.77,Strong squad asset
1615,Sachith Nissanka,Academy,56000,9000,65000,2,Expiring,28000,72.7,11.97,Strong squad asset
1616,Jayden Carty,Domestic,68000,12000,80000,1,Active,43000,70.0,7.62,Strong squad asset
1617,Craig Lawrence 1617,Overseas,44000,4000,48000,1,Active,61000,64.6,8.99,Development / squad
1618,Jos Archer 1618,Overseas,109000,16000,125000,3,Expiring,139000,82.1,18.04,High-value starter
1619,Ollie Rashid 1619,Overseas,33000,3000,36000,1,Active,26000,62.2,12.64,Development / squad
1620,Matt Lawrence 1620,Academy,112000,11000,123000,1,Active,138000,75.3,9.01,High-value starter
1621,Yuzvendra Yadav,Academy,100000,19000,119000,2,Active,59000,81.3,4.93,High-value starter
1622,Ben Wood 1622,Academy,47000,4000,51000,2,Active,24000,66.8,33.9,Strong squad asset
1623,Marnus Starc,Domestic,105000,18000,123000,3,Active,96000,81.0,18.29,High-value starter
1624,Mitchell Williamson,Overseas,78000,12000,90000,1,Active,59000,72.5,16.35,Strong squad asset
1625,Quinton Klaasen,Overseas,87000,5000,92000,2,Active,125000,76.3,21.22,High-value starter
1626,Abrar Ahmed,Domestic,111000,15000,126000,3,Active,93000,77.9,23.15,High-value starter
1627,Kusal Kumara,Overseas,25000,2000,27000,1,Active,27000,59.9,15.61,Development / squad
1628,Sunil Hosein,Overseas,33000,5000,38000,1,Expiring,38000,62.4,18.91,Development / squad
1629,Liam Bethell 1629,Domestic,48000,4000,52000,1,Active,63000,70.4,9.0,Strong squad asset
1630,Matt Pope 1630,Overseas,60000,9000,69000,1,Active,44000,72.3,25.66,Strong squad asset
1631,Jamie Ahmed 1631,Academy,114000,15000,129000,2,Active,98000,78.4,23.59,High-value starter
1632,James Overton 1632,Domestic,95000,14000,109000,1,Active,55000,75.6,24.87,High-value starter
1633,Rishabh Bawa,Domestic,109000,19000,128000,2,Active,103000,81.5,24.81,High-value starter
1634,Jos Bethell 1634,Academy,72000,9000,81000,2,Active,73000,73.7,17.64,Strong squad asset
1635,Travis Abbott,Domestic,77000,13000,90000,1,Active,87000,70.5,15.33,Strong squad asset
1636,Ben Taylor,Overseas,90000,13000,103000,2,Expiring,110000,75.7,8.19,High-value starter
1637,Gerald Mulder,Domestic,97000,6000,103000,3,Active,117000,76.4,31.7,High-value starter
1638,Faheem Mir,Academy,86000,10000,96000,2,Active,102000,83.5,11.24,High-value starter
1639,Nuwan Gunathilaka,Domestic,44000,5000,49000,1,Active,63000,59.2,28.5,Development / squad
1640,Kevin Chase,Domestic,77000,10000,87000,2,Active,47000,73.7,22.74,Strong squad asset
1641,Brydon Stokes 1641,Domestic,63000,8000,71000,2,Active,50000,73.3,41.56,Strong squad asset
1642,Chris Bairstow 1642,Domestic,74000,6000,80000,2,Active,47000,72.2,15.76,Strong squad asset
1643,Brydon Bethell 1643,Overseas,63000,3000,66000,2,Expiring,87000,72.9,33.94,Strong squad asset
1644,Chris Buttler 1644,Domestic,66000,5000,71000,1,Active,33000,67.7,9.46,Strong squad asset
1645,Hardik Tiwary,Academy,22000,2000,24000,1,Expiring,20000,63.5,12.66,Development / squad
1646,Matt Buttler 1646,Academy,113000,13000,126000,3,Active,99000,83.3,21.64,High-value starter
1647,Alex Maxwell,Domestic,131000,16000,147000,2,Active,124000,86.6,12.16,Elite / overseas-standard
1648,Matt Williamson,Overseas,117000,8000,125000,2,Active,68000,75.2,15.91,High-value starter
1649,Ryan Fortuin,Domestic,115000,9000,124000,3,Active,119000,84.2,14.41,High-value starter
1650,Naseem Zaman,Academy,111000,10000,121000,2,Active,73000,77.9,13.61,High-value starter
1651,Suranga Shanaka,Academy,81000,11000,92000,1,Active,65000,75.5,14.5,High-value starter
1652,Hayden Brooks,Overseas,55000,8000,63000,1,Active,80000,69.4,26.05,Strong squad asset
1653,Jonny Lawrence 1653,Academy,54000,7000,61000,1,Active,57000,67.1,11.82,Strong squad asset
1654,Chris Woakes 1654,Domestic,29000,4000,33000,1,Active,15000,62.4,11.91,Development / squad
1655,James Archer 1655,Overseas,48000,7000,55000,1,Active,70000,68.3,15.36,Strong squad asset
1656,Mark Bethell 1656,Domestic,122000,10000,132000,3,Active,169000,76.8,41.67,High-value starter
1657,Rohit Gaikwad,Domestic,64000,4000,68000,1,Active,52000,67.4,7.57,Strong squad asset
1658,Harry Root 1658,Domestic,93000,16000,109000,1,Active,87000,75.7,10.37,High-value starter
1659,Cooper Labuschagne,Domestic,97000,17000,114000,3,Active,73000,83.3,19.45,High-value starter
1660,Henry Ravindra,Overseas,60000,11000,71000,1,Active,47000,69.7,11.38,Strong squad asset
1661,Faf van der Dussen,Domestic,66000,10000,76000,1,Active,95000,71.2,14.62,Strong squad asset
1662,Salman Mir,Overseas,103000,6000,109000,2,Released,70000,76.7,29.72,High-value starter
1663,Dinesh Dananjaya,Domestic,121000,13000,134000,2,Active,110000,83.2,19.84,High-value starter
1664,Andre Carty,Domestic,62000,6000,68000,2,Active,38000,69.4,11.25,Strong squad asset
1665,Rehan Archer 1665,Domestic,174000,28000,202000,2,Active,172000,85.9,20.17,Elite / overseas-standard
1666,Liam Potts 1666,Domestic,118000,10000,128000,2,Active,124000,77.5,26.9,High-value starter
1667,Chris Bethell 1667,Domestic,52000,2000,54000,1,Active,73000,70.5,36.64,Strong squad asset
1668,Sam Anderson 1668,Domestic,121000,16000,137000,1,Active,72000,76.7,9.36,High-value starter
1669,Ravindra Sharma,Domestic,130000,17000,147000,2,Active,175000,86.3,11.02,Elite / overseas-standard
1670,Zak Broad 1670,Domestic,116000,12000,128000,1,Released,148000,75.2,26.28,High-value starter
1671,Aaron Smith,Academy,58000,6000,64000,2,Active,55000,65.1,21.84,Strong squad asset
1672,Rachin Williamson,Overseas,119000,17000,136000,2,Active,66000,78.5,23.11,High-value starter
1673,Tony Parnell,Domestic,75000,10000,85000,2,Active,66000,72.7,14.85,Strong squad asset
1674,Babar Rizwan,Academy,73000,5000,78000,2,Active,57000,73.7,8.22,Strong squad asset
1675,Suranga Rajitha,Academy,72000,9000,81000,1,Active,42000,73.3,22.02,Strong squad asset
1676,Kevin Shepherd,Overseas,55000,8000,63000,1,Active,67000,71.0,12.45,Strong squad asset
1677,Matt Potts 1677,Domestic,83000,6000,89000,3,Active,108000,82.6,20.75,High-value starter
1678,Chris Anderson 1678,Academy,145000,12000,157000,3,Active,138000,85.1,25.94,Elite / overseas-standard
1679,Brydon Salt 1679,Academy,87000,17000,104000,1,Active,83000,81.7,13.2,High-value starter
1680,Jos Brook 1680,Domestic,111000,20000,131000,3,Active,157000,83.6,26.44,High-value starter
1681,Washington Rahul,Overseas,95000,4000,99000,3,Active,63000,81.4,14.96,High-value starter
1682,James Brook 1682,Domestic,79000,10000,89000,2,Active,90000,74.1,38.02,Strong squad asset
1683,Cooper Cummins,Overseas,108000,14000,122000,1,Expiring,142000,79.3,21.02,High-value starter
1684,Ish Duffy,Domestic,40000,6000,46000,1,Active,52000,63.8,14.25,Development / squad
1685,Wiaan Rabada,Domestic,49000,3000,52000,2,Active,58000,72.6,10.55,Strong squad asset
1686,Saud Aslam,Domestic,41000,2000,43000,1,Active,28000,62.4,23.53,Development / squad
1687,Dhananjaya Udana,Domestic,121000,19000,140000,1,Active,142000,79.1,8.36,High-value starter
1688,Shai Seales,Domestic,101000,6000,107000,3,Active,81000,81.4,20.59,High-value starter
1689,Joe Sibley 1689,Domestic,107000,21000,128000,2,Released,57000,81.4,19.89,High-value starter
1690,Moeen Buttler 1690,Academy,114000,17000,131000,2,Active,79000,77.2,15.46,High-value starter
1691,Ollie Crawley 1691,Domestic,87000,15000,102000,2,Active,86000,79.9,19.33,High-value starter
1692,Moeen Sibley 1692,Academy,102000,16000,118000,1,Active,112000,77.5,24.17,High-value starter
1693,Rohit Dube,Overseas,58000,3000,61000,1,Active,32000,74.4,4.9,Strong squad asset
1694,Jamie Buttler 1694,Academy,86000,15000,101000,3,Expiring,105000,82.7,16.4,High-value starter
1695,Tim Abbott,Domestic,96000,17000,113000,2,Active,141000,81.0,15.43,High-value starter
1696,Ross Mitchell,Academy,83000,11000,94000,2,Active,119000,78.0,29.73,High-value starter
1697,Keshav Klaasen,Academy,20000,3000,23000,1,Active,27000,61.2,18.57,Development / squad
1698,Saud Zaman,Domestic,86000,15000,101000,3,Active,53000,79.9,27.03,High-value starter
1699,Bhanuka Mathews,Overseas,123000,15000,138000,3,Active,66000,75.7,23.46,High-value starter
1700,Jason Hosein,Domestic,152000,13000,165000,2,Active,144000,85.8,27.75,Elite / overseas-standard
1701,Jos Overton 1701,Overseas,123000,13000,136000,2,Active,169000,79.0,16.59,High-value starter
1702,Rehan Rashid 1702,Domestic,60000,11000,71000,1,Active,71000,67.7,16.67,Strong squad asset
1703,Sam Rashid 1703,Overseas,55000,10000,65000,1,Active,45000,67.7,15.34,Strong squad asset
1704,Jason Anderson 1704,Academy,102000,14000,116000,2,Active,95000,81.8,16.91,High-value starter
1705,Umesh Kohli,Overseas,99000,13000,112000,2,Active,82000,79.3,18.02,High-value starter
1706,Jos Rashid 1706,Domestic,48000,3000,51000,2,Active,40000,71.0,9.75,Strong squad asset
1707,Jake Wade,Domestic,67000,8000,75000,1,Active,38000,70.7,13.76,Strong squad asset
1708,Adam Chapman,Domestic,135000,19000,154000,3,Active,79000,86.9,18.92,Elite / overseas-standard
1709,Wayne Fortuin,Domestic,107000,11000,118000,2,Expiring,127000,81.8,17.62,High-value starter
1710,Sarfaraz Rauf,Domestic,36000,2000,38000,1,Active,19000,64.8,10.23,Development / squad
1711,Wanindu de Silva,Domestic,86000,5000,91000,3,Active,47000,80.7,6.77,High-value starter
1712,Rahkeem Narine,Domestic,47000,3000,50000,2,Active,34000,73.4,45.51,Strong squad asset
1713,Moeen Lawrence 1713,Domestic,115000,12000,127000,1,Active,158000,75.3,14.38,High-value starter
1714,Harry Anderson 1714,Domestic,61000,9000,70000,1,Active,32000,72.6,36.59,Strong squad asset
1715,Jofra Bethell 1715,Overseas,82000,11000,93000,2,Active,42000,76.8,7.29,High-value starter
1716,Ollie Buttler 1716,Academy,124000,20000,144000,1,Active,133000,75.5,22.07,High-value starter
1717,Ishan Tiwary,Academy,47000,5000,52000,1,Active,46000,66.8,12.09,Strong squad asset
1718,Ollie Anderson 1718,Domestic,111000,9000,120000,3,Active,62000,79.0,21.08,High-value starter
1719,David Carey,Academy,174000,20000,194000,3,Released,218000,88.8,17.16,Elite / overseas-standard
1720,Matt Phillips,Academy,53000,9000,62000,2,Active,34000,74.7,20.23,Strong squad asset
1721,Lungi Shamsi,Academy,49000,4000,53000,2,Active,24000,74.6,9.03,Strong squad asset
1722,Imam Khan,Domestic,49000,4000,53000,1,Active,51000,73.2,13.13,Strong squad asset
1723,Wanindu Karunaratne,Domestic,140000,14000,154000,2,Released,159000,87.8,19.42,Elite / overseas-standard
1724,Rahkeem Chase,Domestic,48000,4000,52000,1,Active,57000,72.5,25.7,Strong squad asset
1725,Sam Salt 1725,Academy,111000,17000,128000,3,Expiring,118000,82.5,27.14,High-value starter
1726,Chris Archer 1726,Overseas,47000,6000,53000,2,Active,31000,74.5,17.22,Strong squad asset
1727,Jamie Curran 1727,Domestic,32000,3000,35000,2,Expiring,36000,64.9,16.37,Development / squad
1728,Joe Potts 1728,Domestic,124000,17000,141000,1,Active,153000,77.4,22.17,High-value starter
1729,Rinku Bawa,Domestic,40000,6000,46000,1,Active,36000,62.1,16.12,Development / squad
1730,Jack Rashid 1730,Overseas,107000,11000,118000,1,Active,56000,75.1,26.99,High-value starter
1731,Pat Labuschagne,Domestic,27000,1000,28000,1,Active,30000,60.7,21.67,Development / squad
1732,Trent Bracewell,Domestic,66000,12000,78000,2,Active,51000,72.2,15.44,Strong squad asset
1733,Andile Maharaj,Overseas,103000,18000,121000,2,Active,86000,76.1,20.25,High-value starter
1734,Yasir Masood,Domestic,59000,4000,63000,1,Active,44000,71.0,12.56,Strong squad asset
1735,Dimuth Udana,Domestic,49000,8000,57000,1,Active,56000,71.3,11.26,Strong squad asset
1736,Roston Seales,Domestic,76000,7000,83000,1,Active,72000,68.9,14.31,Strong squad asset
1737,Chris Buttler 1737,Domestic,100000,14000,114000,2,Expiring,147000,77.5,14.39,High-value starter
1738,James Crawley 1738,Academy,51000,9000,60000,1,Expiring,28000,69.0,12.41,Strong squad asset
1739,Jos Broad 1739,Domestic,96000,16000,112000,2,Active,84000,80.4,16.39,High-value starter
1740,Rehan Rashid 1740,Domestic,98000,13000,111000,2,Released,72000,80.8,19.09,High-value starter
1741,Sanju Sundar,Domestic,40000,6000,46000,1,Active,54000,64.9,16.11,Development / squad
1742,Joe Curran 1742,Domestic,70000,6000,76000,2,Active,90000,69.6,20.45,Strong squad asset
1743,Mitchell Conway,Academy,114000,22000,136000,2,Expiring,80000,80.3,14.65,High-value starter
1744,Colin Southee,Domestic,45000,7000,52000,1,Active,30000,67.0,27.03,Strong squad asset
1745,Rassie Maharaj,Academy,98000,15000,113000,3,Active,99000,80.7,26.69,High-value starter
1746,Usman Butt,Domestic,101000,15000,116000,2,Active,99000,80.3,29.59,High-value starter
1747,Suranga Theekshana,Domestic,45000,4000,49000,2,Active,63000,73.7,8.97,Strong squad asset
1748,Akeal Russell,Domestic,91000,7000,98000,2,Active,124000,82.9,17.64,High-value starter
1749,Ben Bethell 1749,Domestic,71000,6000,77000,2,Expiring,76000,74.3,28.8,Strong squad asset
1750,Sam Carse 1750,Domestic,86000,11000,97000,3,Active,50000,78.3,17.0,High-value starter
1751,Jofra Wood 1751,Academy,151000,15000,166000,3,Active,145000,86.4,24.24,Elite / overseas-standard
1752,Jos Anderson 1752,Overseas,52000,5000,57000,2,Active,47000,72.0,14.02,Strong squad asset
1753,Prithvi Gaikwad,Overseas,45000,4000,49000,2,Active,30000,73.2,19.39,Strong squad asset
1754,Jack Anderson 1754,Overseas,90000,8000,98000,2,Active,126000,81.5,20.73,High-value starter
1755,Jake Warner,Domestic,79000,13000,92000,1,Active,90000,69.8,13.17,Strong squad asset
1756,Adam Blundell,Domestic,73000,4000,77000,2,Active,39000,72.5,37.18,Strong squad asset
1757,Andile Elgar,Domestic,78000,6000,84000,1,Active,62000,66.0,25.79,Strong squad asset
1758,Mohammad Khushdil,Domestic,62000,9000,71000,2,Released,92000,69.9,17.27,Strong squad asset
1759,Dinesh Asalanka,Domestic,84000,13000,97000,3,Active,71000,76.8,34.8,High-value starter
1760,Dwayne Thomas,Domestic,104000,18000,122000,3,Active,53000,79.2,20.4,High-value starter
1761,Jonny Overton 1761,Academy,31000,3000,34000,1,Active,20000,64.6,23.15,Development / squad
1762,Dom Crawley 1762,Domestic,74000,6000,80000,1,Active,52000,71.5,12.65,Strong squad asset
1763,Jamie Curran 1763,Domestic,22000,2000,24000,1,Active,27000,64.0,4.86,Development / squad
1764,Jamie Ali 1764,Domestic,62000,10000,72000,2,Active,42000,71.3,9.73,Strong squad asset
1765,Virat Pandya,Academy,23000,2000,25000,1,Active,31000,64.0,6.34,Development / squad
1766,Tom Archer 1766,Overseas,56000,5000,61000,1,Active,35000,71.6,8.43,Strong squad asset
1767,David Khawaja,Domestic,70000,12000,82000,1,Active,58000,66.7,7.47,Strong squad asset
1768,Devon Young,Domestic,61000,9000,70000,2,Active,77000,73.1,16.27,Strong squad asset
1769,Andile Markram,Domestic,58000,8000,66000,2,Active,30000,68.0,9.76,Strong squad asset
1770,Usman Azam,Domestic,97000,19000,116000,1,Released,103000,79.3,9.29,High-value starter
1771,Dinesh Mendis,Domestic,100000,8000,108000,3,Active,103000,79.7,16.79,High-value starter
1772,Rovman Pollard,Domestic,72000,4000,76000,2,Active,68000,74.9,34.64,Strong squad asset
1773,Tom Curran 1773,Overseas,120000,7000,127000,3,Active,126000,79.4,28.33,High-value starter
1774,Tom Ali 1774,Academy,122000,17000,139000,1,Active,85000,75.7,20.9,High-value starter
1775,Mark Wood 1775,Domestic,115000,9000,124000,2,Active,117000,80.3,16.9,High-value starter
1776,Matt Ali 1776,Domestic,56000,5000,61000,2,Active,46000,72.5,32.89,Strong squad asset
1777,KL Samson,Overseas,159000,17000,176000,3,Released,100000,88.4,13.28,Elite / overseas-standard
1778,Jofra Ali 1778,Domestic,99000,15000,114000,3,Active,138000,75.8,31.23,High-value starter
1779,Lance Warner,Overseas,91000,6000,97000,1,Active,84000,75.5,16.84,High-value starter
1780,Will Taylor,Domestic,74000,10000,84000,2,Expiring,80000,72.8,16.99,Strong squad asset
1781,Wiaan Klaasen,Domestic,46000,3000,49000,2,Released,43000,74.0,15.35,Strong squad asset
1782,Asif Rizwan,Overseas,120000,16000,136000,3,Active,99000,80.5,10.27,High-value starter
1783,Kasun Chameera,Academy,61000,11000,72000,1,Active,65000,69.5,19.77,Strong squad asset
1784,Jayden Seales,Academy,67000,4000,71000,1,Active,95000,67.5,13.08,Strong squad asset
1785,Jason Salt 1785,Overseas,109000,16000,125000,3,Active,86000,82.1,7.51,High-value starter
1786,Ollie Sibley 1786,Domestic,120000,10000,130000,1,Expiring,147000,76.4,10.4,High-value starter
1787,Jason Archer 1787,Domestic,35000,3000,38000,1,Active,41000,60.9,20.87,Development / squad
1788,Harry Woakes 1788,Overseas,107000,11000,118000,2,Expiring,79000,84.9,19.53,High-value starter
1789,Yuzvendra Sundar,Overseas,82000,7000,89000,2,Active,64000,77.6,33.88,High-value starter
1790,Jos Wood 1790,Overseas,63000,9000,72000,1,Active,45000,69.9,10.56,Strong squad asset
1791,Steve Warner,Overseas,86000,9000,95000,2,Active,53000,77.4,10.27,High-value starter
